sex,name,year,count
F,Janet,1952,17929
F,Janice,1952,14974
F,Judith,1952,14066
F,Teresa,1952,7290
F,Theresa,1952,6802
F,Brenda,1952,21437
F,Anna,1952,3711
F,Diana,1952,7388
F,Paula,1952,8567
F,Virginia,1952,8163
F,Jacqueline,1952,6942
F,Joyce,1952,13120
F,Kathryn,1952,8493
F,Ruth,1952,6942
F,Carolyn,1952,14278
F,Agnes,1952,569
F,Jo,1952,7102
F,Lynn,1952,5815
F,Marilyn,1952,9808
F,Sally,1952,5031
F,Beverly,1952,10546
F,Charlene,1952,3540
F,Christina,1952,2150
F,Connie,1952,8737
F,Ellen,1952,5837
F,Gloria,1952,10457
F,Nora,1952,1098
F,Roberta,1952,4220
F,Stephanie,1952,2929
F,Vicki,1952,6778
F,Annie,1952,2795
F,Betty,1952,12120
F,Charlotte,1952,4203
F,Evelyn,1952,4146
F,Jean,1952,7510
F,Joanne,1952,5349
F,Marie,1952,4966
F,Peggy,1952,8989
F,April,1952,796
F,Catherine,1952,11053
F,Cathy,1952,7008
F,Darlene,1952,5429
F,Eileen,1952,3710
F,Esther,1952,1689
F,Jeanne,1952,3827
F,Jennifer,1952,3527
F,Joan,1952,10263
F,Leslie,1952,3572
F,Lois,1952,4356
F,Lynda,1952,2808
F,Marsha,1952,5580
F,Patti,1952,1444
F,Rose,1952,6559
F,Sheila,1952,6214
F,Suzanne,1952,4901
F,Terry,1952,3022
F,Valerie,1952,4258
F,Yvonne,1952,3612
F,Eleanor,1952,1222
F,Florence,1952,1222
F,Jane,1952,9323
F,Julie,1952,4494
F,Marcia,1952,5199
F,Penny,1952,2075
F,Rita,1952,6138
F,Sherry,1952,5948
F,Sylvia,1952,3784
F,Vickie,1952,5465
F,Linda,1953,61256
F,Susan,1953,44263
F,Debra,1953,36853
F,Mary,1953,64338
F,Patricia,1953,50991
F,Deborah,1953,52175
F,Barbara,1953,38434
F,Karen,1953,29834
F,Kathleen,1953,23719
F,Nancy,1953,30595
F,Sandra,1953,25499
F,Cynthia,1953,25123
F,Elizabeth,1953,16090
F,Donna,1953,24218
F,Sharon,1953,23050
F,Diane,1953,21341
F,Pamela,1953,25749
F,Janet,1953,17756
F,Catherine,1953,10832
F,Christine,1953,11802
F,Margaret,1953,16204
F,Martha,1953,9256
F,Carol,1953,22272
F,Carolyn,1953,12896
F,Marilyn,1953,10735
F,Brenda,1953,20133
F,Teresa,1953,8921
F,Betty,1953,11362
F,Judith,1953,11953
F,Julie,1953,5665
F,Cheryl,1953,12274
F,Janice,1953,14610
F,Judy,1953,12720
F,Julia,1953,2958
F,Katherine,1953,6556
F,Laura,1953,7621
F,Shirley,1953,12145
F,Dorothy,1953,8148
F,Peggy,1953,8759
F,Rebecca,1953,12953
F,Beverly,1953,11223
F,Gloria,1953,9672
F,Joan,1953,9769
F,Leslie,1953,3898
F,Virginia,1953,7543
F,Denise,1953,11939
F,Gail,1953,9572
F,Helen,1953,6120
F,Kathryn,1953,8319
F,Laurie,1953,3685
F,Ruth,1953,6570
F,Sherry,1953,5935
F,Vicki,1953,6813
F,Alice,1953,5743
F,Darlene,1953,5582
F,Joyce,1953,12782
F,Kathy,1953,13387
F,Michelle,1953,3622
F,Bonnie,1953,8604
F,Diana,1953,7441
F,Frances,1953,5773
F,Jean,1953,7563
F,Jill,1953,3386
F,Terry,1953,3375
F,Theresa,1953,7723
F,Anita,1953,4405
F,Cathy,1953,7295
F,Elaine,1953,5491
F,Evelyn,1953,4045
F,Irene,1953,2784
F,Lynn,1953,5991
F,Marie,1953,4948
F,Paula,1953,9540
F,Rhonda,1953,5029
F,Roberta,1953,4300
F,Robin,1953,6028
F,Rose,1953,7008
F,Connie,1953,8567
F,Doris,1953,4901
F,Jacqueline,1953,7128
F,Jane,1953,8901
F,Jo,1953,7515
F,Joanne,1953,5864
F,Suzanne,1953,5471
F,Wendy,1953,3607
F,Ann,1953,8575
F,Kimberly,1953,1403
F,Maureen,1953,4092
F,Stella,1953,917
F,Sylvia,1953,3810
F,Terri,1953,2717
F,Valerie,1953,4581
F,Amy,1953,2286
F,Anna,1953,3835
F,Carla,1953,2745
F,Charlene,1953,3503
F,Clara,1953,1348
F,Eileen,1953,3608
F,Ellen,1953,5530
F,Geraldine,1953,2656
F,Jeanne,1953,3848
F,Joann,1953,3167
F,Lillian,1953,1622
F,Rachel,1953,1767
F,Vera,1953,1144
F,Angela,1953,3157
F,Candace,1953,1741
F,Colleen,1953,3374
F,Debbie,1953,3193
F,Elena,1953,254
F,Esther,1953,1586
F,Jan,1953,2596
F,Josephine,1953,1758
F,Lori,1953,1736
F,Lorraine,1953,3288
F,Lucy,1953,1537
F,Maggie,1953,302
F,Marcia,1953,5057
F,Marlene,1953,2760
F,Minnie,1953,621
F,Norma,1953,3156
F,Patti,1953,2012
F,Rosemary,1953,2416
F,Victoria,1953,5153
F,Wanda,1953,7182
F,Debra,1954,45875
F,Mary,1954,67994
F,Deborah,1954,54678
F,Linda,1954,55369
F,Karen,1954,32461
F,Susan,1954,47161
F,Patricia,1954,49139
F,Cynthia,1954,27602
F,Barbara,1954,36383
F,Pamela,1954,27367
F,Nancy,1954,30261
F,Donna,1954,27432
F,Elizabeth,1954,16586
F,Kathleen,1954,22455
F,Margaret,1954,15226
F,Sandra,1954,26060
F,Diane,1954,22040
F,Laura,1954,8724
F,Katherine,1954,6740
F,Rebecca,1954,13208
F,Marilyn,1954,10815
F,Sharon,1954,22209
F,Carol,1954,22248
F,Catherine,1954,11078
F,Cheryl,1954,14996
F,Virginia,1954,7178
F,Kathy,1954,14178
F,Theresa,1954,8504
F,Beverly,1954,11166
F,Christine,1954,8784
F,Gloria,1954,8917
F,Kathryn,1954,8140
F,Martha,1954,8589
F,Shirley,1954,10914
F,Vicki,1954,8213
F,Dorothy,1954,7796
F,Betty,1954,10618
F,Laurie,1954,4286
F,Lucy,1954,1494
F,Rose,1954,8006
F,Anna,1954,3986
F,Janet,1954,18455
F,Ann,1954,8755
F,Bonnie,1954,8102
F,Janice,1954,13515
F,Jean,1954,7663
F,Judith,1954,11195
F,Julie,1954,6273
F,Marie,1954,5313
F,Peggy,1954,8447
F,Teresa,1954,10834
F,Brenda,1954,19600
F,Carolyn,1954,12155
F,Denise,1954,13717
F,Helen,1954,5938
F,Joan,1954,9518
F,Michelle,1954,4427
F,Roberta,1954,4039
F,Sheila,1954,7197
F,Terry,1954,4789
F,Lori,1954,3434
F,Sherry,1954,7118
F,Alice,1954,5265
F,Cathy,1954,7218
F,Cindy,1954,4709
F,Connie,1954,9632
F,Debbie,1954,4669
F,Jane,1954,8352
F,Joyce,1954,12083
F,Lois,1954,3951
F,Ruth,1954,6566
F,Darlene,1954,5502
F,Emma,1954,1475
F,Jeanne,1954,3755
F,Jennie,1954,742
F,Leslie,1954,4148
F,Lisa,1954,5909
F,Paula,1954,9692
F,Robin,1954,9044
F,Sally,1954,5076
F,Sarah,1954,4033
F,Valerie,1954,4926
F,Charlene,1954,3243
F,Jacqueline,1954,6511
F,Jeanette,1954,2464
F,Jennifer,1954,3960
F,Judy,1954,11630
F,Julia,1954,3139
F,Rhonda,1954,6092
F,Rita,1954,6528
F,Colleen,1954,3484
F,Diana,1954,7625
F,Ellen,1954,5451
F,Gail,1954,9717
F,Glenda,1954,3716
F,Joanne,1954,5413
F,Joy,1954,2346
F,Nellie,1954,499
F,Roxanne,1954,2212
F,Sophie,1954,60
F,Stephanie,1954,3367
F,Vickie,1954,6356
F,Wanda,1954,7454
F,Yvonne,1954,3541
F,Agnes,1954,472
F,Charlotte,1954,3751
F,Grace,1954,1371
F,Ida,1954,1014
F,Jo,1954,8057
F,Lee,1954,1331
F,Lorraine,1954,3461
F,Lynn,1954,6779
F,Marjorie,1954,2215
F,Anne,1954,5298
F,Becky,1954,1832
F,Carmen,1954,1752
F,Cheri,1954,775
F,Dianne,1954,3621
F,Evelyn,1954,3948
F,Joni,1954,877
F,Josephine,1954,1699
F,June,1954,2350
F,Kim,1954,2928
F,Kimberly,1954,2064
F,Marcia,1954,4737
F,Maria,1954,6563
F,Marlene,1954,2643
F,Martina,1954,59
F,Michele,1954,4752
F,Mildred,1954,1800
F,Ramona,1954,1591
F,Suzanne,1954,5227
F,Debra,1955,50532
F,Mary,1955,63165
F,Linda,1955,51272
F,Susan,1955,47394
F,Karen,1955,33214
F,Deborah,1955,52314
F,Patricia,1955,46203
F,Cynthia,1955,27181
F,Barbara,1955,33589
F,Kathleen,1955,21997
F,Sandra,1955,25101
F,Donna,1955,27934
F,Nancy,1955,30008
F,Pamela,1955,26694
F,Elizabeth,1955,16684
F,Margaret,1955,14433
F,Cheryl,1955,19103
F,Laura,1955,9008
F,Rebecca,1955,12395
F,Katherine,1955,7243
F,Carol,1955,22042
F,Sharon,1955,22048
F,Catherine,1955,11623
F,Diane,1955,23289
F,Teresa,1955,13123
F,Theresa,1955,9613
F,Janice,1955,13172
F,Ruth,1955,6186
F,Diana,1955,7846
F,Kathy,1955,15321
F,Lisa,1955,8538
F,Janet,1955,17915
F,Marilyn,1955,8405
F,Vicki,1955,7979
F,Beverly,1955,9988
F,Julie,1955,6784
F,Judith,1955,10423
F,Kathryn,1955,7643
F,Denise,1955,14558
F,Carolyn,1955,11172
F,Robin,1955,10218
F,Terry,1955,5347
F,Bonnie,1955,8631
F,Dawn,1955,4209
F,Debbie,1955,7246
F,Doris,1955,4237
F,Ellen,1955,5474
F,Jacqueline,1955,6044
F,Kim,1955,5682
F,Leslie,1955,4401
F,Paula,1955,9583
F,Peggy,1955,7977
F,Cathy,1955,8654
F,Helen,1955,5591
F,Jean,1955,7480
F,Joan,1955,8554
F,Shirley,1955,9746
F,Alice,1955,5072
F,Brenda,1955,19120
F,Joyce,1955,11277
F,Michelle,1955,4526
F,Rose,1955,7853
F,Sarah,1955,3968
F,Ann,1955,8908
F,Anne,1955,5212
F,Betty,1955,9923
F,Christine,1955,9033
F,Connie,1955,9965
F,Judy,1955,10366
F,Lynn,1955,7351
F,Marie,1955,4917
F,Martha,1955,7922
F,Vicky,1955,2279
F,Cindy,1955,5587
F,Darlene,1955,5635
F,Dorothy,1955,7241
F,Frances,1955,4628
F,Holly,1955,2493
F,Lois,1955,3419
F,Lorraine,1955,3359
F,Mildred,1955,1599
F,Sheila,1955,7661
F,Tina,1955,3264
F,Anna,1955,4094
F,Gail,1955,8969
F,Jennifer,1955,4122
F,Kimberly,1955,3853
F,Laurie,1955,4940
F,Loretta,1955,3419
F,Lori,1955,4973
F,Renee,1955,3674
F,Roberta,1955,3772
F,Sherry,1955,7758
F,Valerie,1955,5509
F,Virginia,1955,6850
F,Amy,1955,3183
F,Beth,1955,3262
F,Carla,1955,3051
F,Gayle,1955,2469
F,Joanne,1955,4975
F,Margie,1955,1253
F,Marlene,1955,2561
F,Melody,1955,1782
F,Michele,1955,4756
F,Monica,1955,1798
F,Norma,1955,2924
F,Angela,1955,3883
F,Arlene,1955,1963
F,Bessie,1955,516
F,Carrie,1955,1194
F,Christina,1955,1781
F,Colleen,1955,3860
F,Emily,1955,1283
F,Grace,1955,1354
F,Jeanette,1955,2353
F,Joni,1955,1436
F,Maureen,1955,4313
F,Melissa,1955,2401
F,Myra,1955,876
F,Ramona,1955,1624
F,Rhonda,1955,6165
F,Andrea,1955,2742
F,Bernice,1955,1008
F,Charlene,1955,3301
F,Dianne,1955,3486
F,Elena,1955,341
F,Elsie,1955,477
F,Ethel,1955,1053
F,Gloria,1955,8553
F,Jane,1955,8329
F,Kay,1955,2312
F,Lorna,1955,704
F,Lucy,1955,1364
F,Lydia,1955,1540
F,Melinda,1955,2376
F,Molly,1955,559
F,Phyllis,1955,5683
F,Sally,1955,4685
F,Sheryl,1955,3403
F,Stella,1955,746
F,Stephanie,1955,3757
F,Vickie,1955,6630
F,Victoria,1955,5353
F,Wendy,1955,4950
F,Yvonne,1955,3540
F,Debra,1956,48310
F,Mary,1956,61753
F,Linda,1956,48072
F,Susan,1956,46555
F,Patricia,1956,43333
F,Barbara,1956,32296
F,Karen,1956,40047
F,Deborah,1956,47827
F,Elizabeth,1956,16347
F,Sharon,1956,26875
F,Cynthia,1956,32351
F,Pamela,1956,26915
F,Sandra,1956,24286
F,Cheryl,1956,21276
F,Donna,1956,29846
F,Nancy,1956,28779
F,Rebecca,1956,12171
F,Janet,1956,16768
F,Teresa,1956,14466
F,Carol,1956,21405
F,Margaret,1956,13915
F,Kathleen,1956,21373
F,Theresa,1956,10841
F,Catherine,1956,12070
F,Diane,1956,22515
F,Laura,1956,10568
F,Brenda,1956,19336
F,Judy,1956,10193
F,Kathryn,1956,7588
F,Martha,1956,7706
F,Christine,1956,9381
F,Betty,1956,9206
F,Cindy,1956,9987
F,Julie,1956,8577
F,Kim,1956,9892
F,Anna,1956,4372
F,Carolyn,1956,10637
F,Colleen,1956,3896
F,Lynn,1956,7738
F,Rose,1956,7336
F,Janice,1956,13016
F,Laurie,1956,6200
F,Lisa,1956,11018
F,Paula,1956,8927
F,Connie,1956,9351
F,Diana,1956,7850
F,Jean,1956,7178
F,Judith,1956,9108
F,Robin,1956,11619
F,Tina,1956,5327
F,Vicki,1956,7760
F,Ann,1956,8977
F,Darlene,1956,6916
F,Katherine,1956,7079
F,Kathy,1956,17169
F,Alice,1956,4675
F,Denise,1956,14511
F,Doris,1956,4093
F,Ellen,1956,5434
F,Gloria,1956,7926
F,Marilyn,1956,6930
F,Ruth,1956,6063
F,Vickie,1956,6959
F,Beverly,1956,9453
F,Bonnie,1956,8130
F,Cathy,1956,10139
F,Debbie,1956,9866
F,Michelle,1956,5328
F,Rhonda,1956,7523
F,Arlene,1956,1798
F,Joanne,1956,4657
F,Lori,1956,7140
F,Terri,1956,5742
F,Elaine,1956,5307
F,Helen,1956,5276
F,Julia,1956,3315
F,Kimberly,1956,6730
F,Marie,1956,4792
F,Roberta,1956,3866
F,Sheila,1956,7867
F,Wanda,1956,7551
F,Dawn,1956,5128
F,Dorothy,1956,6864
F,Evelyn,1956,3728
F,Gail,1956,8442
F,Joyce,1956,11094
F,Louise,1956,2224
F,Peggy,1956,7485
F,Phyllis,1956,5649
F,Sheryl,1956,3888
F,Susie,1956,941
F,Toni,1956,2497
F,Angela,1956,5021
F,Charlotte,1956,3253
F,Sally,1956,4348
F,Wendy,1956,4857
F,Bertha,1956,908
F,Grace,1956,1822
F,Jill,1956,4566
F,Karla,1956,1368
F,Leslie,1956,4385
F,Marjorie,1956,1868
F,Sophie,1956,54
F,Stephanie,1956,3901
F,Vicky,1956,2595
F,Vivian,1956,2532
F,Agnes,1956,468
F,Anita,1956,5493
F,Edna,1956,1511
F,Glenda,1956,3224
F,Gwendolyn,1956,3355
F,Jeanne,1956,3906
F,Joan,1956,8071
F,Joann,1956,2989
F,June,1956,1942
F,Lucy,1956,1332
F,Marlene,1956,2107
F,Maureen,1956,4477
F,Pauline,1956,1365
F,Ramona,1956,1624
F,Rosemary,1956,2038
F,Sarah,1956,3868
F,Sherry,1956,7893
F,Shirley,1956,9427
F,Suzanne,1956,5025
F,Sylvia,1956,4133
F,Terry,1956,5268
F,Valerie,1956,5915
F,Verna,1956,572
F,Billie,1956,1102
F,Christina,1956,2079
F,Debora,1956,2313
F,Dolores,1956,1640
F,Eva,1956,1901
F,Florence,1956,893
F,Geraldine,1956,2043
F,Jacqueline,1956,6069
F,Jennifer,1956,4706
F,Jo,1956,6952
F,Kerry,1956,691
F,Lillian,1956,1601
F,Loretta,1956,3395
F,Lorraine,1956,3413
F,Maxine,1956,861
F,Michele,1956,4609
F,Mildred,1956,1605
F,Norma,1956,3035
F,Renee,1956,4327
F,Sheri,1956,1699
F,Victoria,1956,5388
F,Yvonne,1956,3568
F,Mary,1957,61086
F,Susan,1957,45950
F,Cynthia,1957,39311
F,Debra,1957,42717
F,Linda,1957,44497
F,Karen,1957,40583
F,Patricia,1957,39275
F,Deborah,1957,40057
F,Cheryl,1957,22643
F,Sharon,1957,24286
F,Pamela,1957,25011
F,Barbara,1957,29688
F,Carol,1957,21898
F,Diane,1957,22083
F,Sandra,1957,22762
F,Cindy,1957,20256
F,Elizabeth,1957,17491
F,Kathleen,1957,19739
F,Nancy,1957,27510
F,Donna,1957,28050
F,Janet,1957,15747
F,Kathy,1957,20233
F,Laura,1957,12179
F,Denise,1957,15141
F,Katherine,1957,6639
F,Margaret,1957,13012
F,Teresa,1957,15678
F,Brenda,1957,24322
F,Theresa,1957,11180
F,Anna,1957,4429
F,Julie,1957,13635
F,Kimberly,1957,9446
F,Debbie,1957,14380
F,Lisa,1957,15128
F,Rebecca,1957,11486
F,Robin,1957,12573
F,Rose,1957,6899
F,Sherry,1957,7815
F,Judy,1957,10545
F,Ruth,1957,5665
F,Sheila,1957,7756
F,Shirley,1957,8848
F,Kim,1957,11427
F,Paula,1957,8538
F,Catherine,1957,11145
F,Cathy,1957,10312
F,Elaine,1957,5008
F,Laurie,1957,6542
F,Tina,1957,5858
F,Vicki,1957,8096
F,Ellen,1957,5575
F,Janice,1957,11968
F,Julia,1957,3670
F,Kathryn,1957,7205
F,Marie,1957,4862
F,Marilyn,1957,5724
F,Roberta,1957,3701
F,Connie,1957,8758
F,Darlene,1957,7777
F,Lucy,1957,1303
F,Michelle,1957,5978
F,Alice,1957,4431
F,Ann,1957,9044
F,Arlene,1957,1668
F,Bonnie,1957,7242
F,Christine,1957,9577
F,Colleen,1957,3874
F,Loretta,1957,3332
F,Martha,1957,7367
F,Rhonda,1957,8036
F,Terri,1957,6971
F,Esther,1957,1446
F,Evelyn,1957,3621
F,Joan,1957,7585
F,Joyce,1957,10148
F,Lynn,1957,7433
F,Marsha,1957,2910
F,Maureen,1957,4585
F,Tammy,1957,4358
F,Vickie,1957,6831
F,Wanda,1957,7698
F,Bertha,1957,979
F,Betty,1957,8473
F,Beverly,1957,8557
F,Carolyn,1957,11572
F,Diana,1957,9425
F,Glenda,1957,3173
F,Jacqueline,1957,5286
F,Jane,1957,7782
F,Jean,1957,7041
F,Leslie,1957,6102
F,Marlene,1957,2120
F,Virginia,1957,6248
F,Anita,1957,5812
F,Carrie,1957,2148
F,Doris,1957,3714
F,Helen,1957,5007
F,Jeanne,1957,3944
F,Maria,1957,6742
F,Ramona,1957,1693
F,Sarah,1957,3971
F,Stephanie,1957,4211
F,Valerie,1957,6225
F,Victoria,1957,5327
F,Agnes,1957,426
F,Christina,1957,2229
F,Clara,1957,1058
F,Delores,1957,1635
F,Dorothy,1957,6397
F,Eileen,1957,3695
F,Flora,1957,358
F,Gail,1957,7937
F,Lori,1957,8969
F,Lynda,1957,1800
F,Melody,1957,1975
F,Patti,1957,2696
F,Pauline,1957,1312
F,Sally,1957,3987
F,Sue,1957,4487
F,Terry,1957,5261
F,Yvonne,1957,3635
F,Angela,1957,5317
F,Audrey,1957,2570
F,Charlene,1957,3144
F,Dianna,1957,1744
F,Florence,1957,840
F,Frances,1957,4090
F,Irene,1957,2240
F,Joann,1957,3053
F,Lorna,1957,713
F,Marcella,1957,585
F,Nora,1957,1139
F,Norma,1957,2965
F,Peggy,1957,7373
F,Rita,1957,6014
F,Sheri,1957,1575
F,Cecelia,1957,634
F,Elena,1957,354
F,Emma,1957,1164
F,Eva,1957,1775
F,Georgia,1957,1225
F,Gloria,1957,7113
F,Ida,1957,813
F,Jeanette,1957,2279
F,Judith,1957,8021
F,Laurel,1957,1077
F,Louise,1957,2293
F,Lydia,1957,1586
F,Marian,1957,1321
F,Nellie,1957,393
F,Nina,1957,1290
F,Rachel,1957,1811
F,Sherrie,1957,1431
F,Sheryl,1957,4127
F,Suzanne,1957,4655
F,Sylvia,1957,4279
F,Toni,1957,2375
F,Mary,1958,55846
F,Susan,1958,45168
F,Karen,1958,38459
F,Debra,1958,35527
F,Linda,1958,41899
F,Donna,1958,26946
F,Elizabeth,1958,18533
F,Patricia,1958,37926
F,Deborah,1958,32938
F,Cheryl,1958,24112
F,Barbara,1958,27881
F,Cynthia,1958,30995
F,Sharon,1958,21102
F,Pamela,1958,25261
F,Debbie,1958,17854
F,Diane,1958,20813
F,Kathleen,1958,19199
F,Sandra,1958,21826
F,Kathy,1958,23940
F,Katherine,1958,6434
F,Lori,1958,13031
F,Brenda,1958,21339
F,Theresa,1958,11448
F,Carol,1958,19690
F,Cindy,1958,16586
F,Janet,1958,14814
F,Julie,1958,18206
F,Margaret,1958,12313
F,Martha,1958,6744
F,Laura,1958,13509
F,Nancy,1958,24809
F,Dorothy,1958,5532
F,Janice,1958,10876
F,Judy,1958,10833
F,Teresa,1958,15607
F,Tina,1958,6619
F,Kathryn,1958,7329
F,Kim,1958,10650
F,Diana,1958,9158
F,Lisa,1958,20209
F,Kimberly,1958,10713
F,Rebecca,1958,10403
F,Shirley,1958,8091
F,Ellen,1958,5156
F,Helen,1958,4761
F,Julia,1958,3818
F,Ruth,1958,5248
F,Betty,1958,7711
F,Lucy,1958,1201
F,Peggy,1958,10071
F,Vicki,1958,7430
F,Anita,1958,5776
F,Christine,1958,10056
F,Joanne,1958,5922
F,Laurie,1958,6730
F,Pauline,1958,1185
F,Valerie,1958,6918
F,Beverly,1958,7682
F,Carolyn,1958,10812
F,Denise,1958,14943
F,Sally,1958,4299
F,Sherry,1958,6800
F,Alice,1958,4119
F,Ann,1958,8847
F,Kelly,1958,4471
F,Robin,1958,11538
F,Rose,1958,6048
F,Terri,1958,8180
F,Angela,1958,5752
F,Darlene,1958,8269
F,Esther,1958,1308
F,Glenda,1958,2957
F,Gloria,1958,6128
F,Rhonda,1958,8349
F,Tammy,1958,9979
F,Charlotte,1958,3004
F,Elaine,1958,4740
F,Jean,1958,6520
F,Jennifer,1958,5876
F,Jo,1958,5222
F,Michelle,1958,7455
F,Phyllis,1958,5068
F,Roberta,1958,3289
F,Terry,1958,5327
F,Victoria,1958,4464
F,Anna,1958,4656
F,Catherine,1958,10765
F,Doris,1958,3293
F,Evelyn,1958,3250
F,Joyce,1958,9031
F,Judith,1958,7103
F,Maria,1958,6874
F,Melanie,1958,2518
F,Paula,1958,8023
F,Shelley,1958,1695
F,Veronica,1958,2136
F,Agnes,1958,359
F,Cathy,1958,10936
F,Clara,1958,986
F,Connie,1958,8202
F,Dawn,1958,5676
F,Jane,1958,7191
F,June,1958,1815
F,Leslie,1958,6007
F,Nora,1958,1151
F,Sheila,1958,7287
F,Susie,1958,1320
F,Virginia,1958,5661
F,Anne,1958,5444
F,Beth,1958,4968
F,Carla,1958,3491
F,Darla,1958,1323
F,Debora,1958,2241
F,Emma,1958,1041
F,Florence,1958,807
F,Jacqueline,1958,4782
F,Lillian,1958,1385
F,Lois,1958,2618
F,Lydia,1958,1540
F,Marie,1958,4485
F,Marlene,1958,1945
F,Michele,1958,5204
F,Pam,1958,3050
F,Renee,1958,4487
F,Rhoda,1958,169
F,Sarah,1958,3910
F,Shawn,1958,698
F,Wanda,1958,6883
F,Yvonne,1958,3312
F,Andrea,1958,3229
F,Annie,1958,1673
F,Becky,1958,4343
F,Bonnie,1958,6988
F,Colleen,1958,3921
F,Eileen,1958,3509
F,Gail,1958,6611
F,Geraldine,1958,1530
F,Grace,1958,1671
F,Heather,1958,682
F,Jeanette,1958,2072
F,Joann,1958,3691
F,Loretta,1958,3288
F,Lorraine,1958,3143
F,Marilyn,1958,4945
F,Melody,1958,1730
F,Shannon,1958,786
F,Stella,1958,639
F,Stephanie,1958,4247
F,Sue,1958,4651
F,Vicky,1958,2661
F,Mary,1959,54474
F,Karen,1959,36768
F,Debra,1959,31365
F,Linda,1959,40407
F,Donna,1959,36459
F,Patricia,1959,35227
F,Susan,1959,41600
F,Pamela,1959,24712
F,Lisa,1959,25693
F,Sharon,1959,21293
F,Cynthia,1959,30173
F,Nancy,1959,23085
F,Cheryl,1959,20939
F,Kathy,1959,21811
F,Barbara,1959,25353
F,Deborah,1959,29555
F,Kathleen,1959,17624
F,Margaret,1959,11573
F,Elizabeth,1959,18435
F,Julie,1959,16215
F,Teresa,1959,17390
F,Laura,1959,14527
F,Sandra,1959,23355
F,Carol,1959,18122
F,Cindy,1959,16963
F,Kimberly,1959,12783
F,Theresa,1959,11643
F,Lori,1959,15025
F,Diane,1959,19979
F,Michelle,1959,8774
F,Debbie,1959,19536
F,Helen,1959,4373
F,Connie,1959,8659
F,Diana,1959,8632
F,Tina,1959,7912
F,Virginia,1959,5260
F,Brenda,1959,21425
F,Janice,1959,10492
F,Rebecca,1959,10473
F,Tammy,1959,13708
F,Dorothy,1959,5229
F,Judy,1959,9881
F,Kelly,1959,6379
F,Kim,1959,11595
F,Denise,1959,14661
F,Catherine,1959,10021
F,Darlene,1959,6868
F,Laurie,1959,7531
F,Leslie,1959,5655
F,Valerie,1959,7308
F,Ruth,1959,5051
F,Shirley,1959,7289
F,Vicki,1959,6428
F,Dawn,1959,7895
F,Ellen,1959,5384
F,Janet,1959,14962
F,Robin,1959,12860
F,Arlene,1959,1778
F,Marie,1959,4669
F,Renee,1959,4833
F,Angela,1959,6767
F,Anna,1959,4868
F,Carolyn,1959,9730
F,Evelyn,1959,3251
F,Katherine,1959,6139
F,Kathryn,1959,6742
F,Rose,1959,5437
F,Sarah,1959,3873
F,Terry,1959,5214
F,Christine,1959,9467
F,Joyce,1959,8512
F,Julia,1959,3925
F,Rita,1959,4944
F,Sally,1959,4064
F,Sherry,1959,7342
F,Ann,1959,8914
F,Bonnie,1959,6457
F,Cathy,1959,10412
F,Jean,1959,6237
F,Joanne,1959,5335
F,Judith,1959,6570
F,Martha,1959,6439
F,Norma,1959,2715
F,Penny,1959,3745
F,Terri,1959,8784
F,Paula,1959,8053
F,Ramona,1959,1637
F,Wanda,1959,6906
F,Annette,1959,6920
F,Bernice,1959,819
F,Betty,1959,7315
F,Jennifer,1959,6232
F,Lillian,1959,1429
F,Lorraine,1959,3133
F,Maria,1959,7219
F,Marilyn,1959,4335
F,Patti,1959,2755
F,Rhonda,1959,8854
F,Alice,1959,4148
F,Audrey,1959,2300
F,Becky,1959,4741
F,Beverly,1959,7791
F,Colleen,1959,4331
F,Elaine,1959,4454
F,Grace,1959,1627
F,Irene,1959,2073
F,Jane,1959,6871
F,Joan,1959,6337
F,Regina,1959,3912
F,Tamara,1959,3799
F,Victoria,1959,4147
F,Carrie,1959,2958
F,Christina,1959,2332
F,Emily,1959,1178
F,Emma,1959,1018
F,Geraldine,1959,1426
F,Heidi,1959,1890
F,Holly,1959,2286
F,Jeanne,1959,3509
F,Josephine,1959,1137
F,Marcia,1959,3073
F,Marlene,1959,1781
F,Pauline,1959,1189
F,Peggy,1959,7403
F,Sheryl,1959,3533
F,Tracy,1959,3358
F,Veronica,1959,2257
F,Vivian,1959,2153
F,Amy,1959,5580
F,Charlene,1959,2733
F,Doris,1959,3133
F,Eileen,1959,3598
F,Esther,1959,1324
F,Flora,1959,314
F,Gail,1959,6350
F,Gina,1959,3222
F,Jackie,1959,2717
F,Jacqueline,1959,4318
F,Loretta,1959,3145
F,Marjorie,1959,1464
F,Melody,1959,1939
F,Natalie,1959,1208
F,Roberta,1959,3084
F,Shannon,1959,957
F,Shelly,1959,1861
F,Suzanne,1959,5160
F,Toni,1959,2720
F,Mary,1960,51479
F,Linda,1960,37315
F,Karen,1960,36385
F,Debra,1960,26738
F,Susan,1960,39198
F,Elizabeth,1960,18856
F,Sandra,1960,24573
F,Patricia,1960,32102
F,Donna,1960,34132
F,Cindy,1960,14952
F,Cheryl,1960,19125
F,Teresa,1960,18833
F,Cynthia,1960,26724
F,Nancy,1960,21899
F,Laura,1960,17063
F,Deborah,1960,25271
F,Lisa,1960,33705
F,Barbara,1960,24443
F,Kelly,1960,8681
F,Theresa,1960,11845
F,Brenda,1960,23956
F,Sharon,1960,20427
F,Julie,1960,16076
F,Lori,1960,18686
F,Carol,1960,17465
F,Margaret,1960,11368
